filepath,relative_path,device_type,damage_status,top_level_folder,has_damage_label,has_device_type_label,device_type_label_source,is_defect_folder,is_standard_device_image,is_defect_challenge,is_augmented,source_relative_path
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_119.jpg,device1/1_aug_119.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_120.jpg,device1/2_aug_120.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_121.jpg,device1/1_aug_121.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_122.jpg,device1/2_aug_122.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_123.jpg,device1/1_aug_123.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_124.jpg,device1/2_aug_124.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_125.jpg,device1/1_aug_125.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_126.jpg,device1/2_aug_126.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_127.jpg,device1/1_aug_127.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_128.jpg,device1/2_aug_128.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_129.jpg,device1/1_aug_129.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_130.jpg,device1/2_aug_130.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_131.jpg,device1/1_aug_131.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_132.jpg,device1/2_aug_132.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_133.jpg,device1/1_aug_133.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_134.jpg,device1/2_aug_134.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_135.jpg,device1/1_aug_135.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_136.jpg,device1/2_aug_136.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_137.jpg,device1/1_aug_137.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_138.jpg,device1/2_aug_138.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_139.jpg,device1/1_aug_139.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_140.jpg,device1/2_aug_140.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_141.jpg,device1/1_aug_141.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_142.jpg,device1/2_aug_142.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_143.jpg,device1/1_aug_143.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_144.jpg,device1/2_aug_144.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_145.jpg,device1/1_aug_145.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_146.jpg,device1/2_aug_146.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_147.jpg,device1/1_aug_147.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_148.jpg,device1/2_aug_148.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_149.jpg,device1/1_aug_149.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_150.jpg,device1/2_aug_150.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_151.jpg,device1/1_aug_151.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_152.jpg,device1/2_aug_152.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_153.jpg,device1/1_aug_153.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_154.jpg,device1/2_aug_154.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_155.jpg,device1/1_aug_155.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_156.jpg,device1/2_aug_156.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_157.jpg,device1/1_aug_157.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_158.jpg,device1/2_aug_158.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_159.jpg,device1/1_aug_159.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_160.jpg,device1/2_aug_160.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_161.jpg,device1/1_aug_161.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_162.jpg,device1/2_aug_162.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_163.jpg,device1/1_aug_163.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_164.jpg,device1/2_aug_164.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_165.jpg,device1/1_aug_165.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_166.jpg,device1/2_aug_166.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_167.jpg,device1/1_aug_167.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_168.jpg,device1/2_aug_168.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_169.jpg,device1/1_aug_169.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_170.jpg,device1/2_aug_170.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_171.jpg,device1/1_aug_171.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_172.jpg,device1/2_aug_172.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_173.jpg,device1/1_aug_173.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_174.jpg,device1/2_aug_174.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_175.jpg,device1/1_aug_175.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_176.jpg,device1/2_aug_176.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_177.jpg,device1/1_aug_177.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_178.jpg,device1/2_aug_178.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_179.jpg,device1/1_aug_179.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_180.jpg,device1/2_aug_180.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_181.jpg,device1/1_aug_181.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_182.jpg,device1/2_aug_182.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_183.jpg,device1/1_aug_183.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_184.jpg,device1/2_aug_184.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_185.jpg,device1/1_aug_185.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_186.jpg,device1/2_aug_186.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_187.jpg,device1/1_aug_187.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_188.jpg,device1/2_aug_188.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_189.jpg,device1/1_aug_189.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_190.jpg,device1/2_aug_190.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_191.jpg,device1/1_aug_191.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_192.jpg,device1/2_aug_192.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_193.jpg,device1/1_aug_193.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_194.jpg,device1/2_aug_194.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_195.jpg,device1/1_aug_195.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_196.jpg,device1/2_aug_196.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_197.jpg,device1/1_aug_197.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_198.jpg,device1/2_aug_198.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_199.jpg,device1/1_aug_199.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_200.jpg,device1/2_aug_200.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_201.jpg,device1/1_aug_201.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_202.jpg,device1/2_aug_202.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_203.jpg,device1/1_aug_203.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_204.jpg,device1/2_aug_204.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_205.jpg,device1/1_aug_205.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_206.jpg,device1/2_aug_206.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_207.jpg,device1/1_aug_207.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_208.jpg,device1/2_aug_208.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_209.jpg,device1/1_aug_209.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_210.jpg,device1/2_aug_210.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_211.jpg,device1/1_aug_211.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_212.jpg,device1/2_aug_212.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_213.jpg,device1/1_aug_213.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_214.jpg,device1/2_aug_214.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_215.jpg,device1/1_aug_215.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_216.jpg,device1/2_aug_216.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_217.jpg,device1/1_aug_217.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_218.jpg,device1/2_aug_218.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_219.jpg,device1/1_aug_219.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_220.jpg,device1/2_aug_220.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_221.jpg,device1/1_aug_221.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_222.jpg,device1/2_aug_222.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_223.jpg,device1/1_aug_223.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_224.jpg,device1/2_aug_224.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_225.jpg,device1/1_aug_225.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_226.jpg,device1/2_aug_226.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_227.jpg,device1/1_aug_227.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_228.jpg,device1/2_aug_228.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_229.jpg,device1/1_aug_229.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_230.jpg,device1/2_aug_230.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_231.jpg,device1/1_aug_231.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_232.jpg,device1/2_aug_232.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_233.jpg,device1/1_aug_233.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_234.jpg,device1/2_aug_234.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_235.jpg,device1/1_aug_235.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_236.jpg,device1/2_aug_236.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_237.jpg,device1/1_aug_237.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_238.jpg,device1/2_aug_238.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_239.jpg,device1/1_aug_239.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_240.jpg,device1/2_aug_240.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_241.jpg,device1/1_aug_241.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_242.jpg,device1/2_aug_242.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_243.jpg,device1/1_aug_243.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_244.jpg,device1/2_aug_244.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_245.jpg,device1/1_aug_245.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_246.jpg,device1/2_aug_246.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_247.jpg,device1/1_aug_247.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_248.jpg,device1/2_aug_248.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
